id,subject,body,label,category
3555,금융나라 주간 업데이트 — 핀테크,"안녕하세요, 최수아님!

이번 주 스타트업 분야에서 주목할 만한 소식을 정리했습니다.

1. 마케팅 자동화 도구 비교 분석
2. 국내 스타트업 투자 동향 — 1월 결산
3. 블록체인 기술 실용화 사례 모음

더 자세한 내용은 홈페이지에서 확인하세요.

금융나라 뉴스레터팀 드림

수신 거부를 원하시면 설정에서 변경하실 수 있습니다.",ham,뉴스레터
3556,[금융나라] AI/머신러닝 관련 최신 아티클 모음,"안녕하세요, 임나연님!

이번 주 스타트업 분야에서 주목할 만한 소식을 정리했습니다.

1. 디자인 트렌드 2024년 키워드 분석
2. 디자인 트렌드 2024년 키워드 분석
3. GPT-5 출시 예고, AI 업계 지각변동 예상

더 자세한 내용은 홈페이지에서 확인하세요.

행운복권 뉴스레터팀 드림

수신 거부를 원하시면 설정에서 변경하실 수 있습니다.",ham,뉴스레터
3557,[특가] 스마트워치 2000원에 드립니다,"안녕하세요, 이벤트나라입니다.

이번 주말까지 노트북 공동구매를 진행합니다.

참여 방법:
1. 아래 링크 클릭
2. 수량 선택
3. 결제 완료

▶ http://go.kr-event.net/win

재고 소진 시 조기 마감될 수 있습니다.",spam,광고/마케팅
3558,[톱광고] 주문하신 상품이 발송되었습니다,"오지은님의 화장품 세트 주문이 확인되었습니다.

주문 정보:
주문번호: ORD69994266
결제금액: 100원
배송지: 서울시 강남구 623번지
예상 배송일: 2024년 10월 04일

문의사항은 1:1 채팅으로 연락 주세요.
OK캐피탈 고객센터",ham,배송/쇼핑
3559,[비밀] 강하은님에게 메시지가 도착했습니다,"안녕하세요!

재택으로 하루 50만원 버는 방법 알려드립니다.
학력/경력 무관, 스마트폰만 있으면 OK!

자세한 내용: http://prize-win.info/claim",spam,성인/불법
3560,2024년 07월 26일 마감 — 제안서 제출 안내,"신민서 님,

안녕하세요.

내일 12:30에 Q1 전략 기획 관련 회의가 예정되어 있습니다.
참석 가능 여부를 알려주시면 감사하겠습니다.

장소: 서울 본사 대회의실
안건: Q1 전략 기획 진행 방향 논의

감사합니다.
이대리",ham,업무
3561,유튜브 프리미엄 결제 완료 안내 (1000원),"안녕하세요, 한서준님.

9월 이용요금 청구 내역을 안내드립니다.

- 서비스명: 멜론
- 청구금액: 3000원
- 납부기한: 2024년 08월 15일
- 납부방법: 자동이체

문의사항은 고객센터(1588-314-9938)로 연락 주세요.

감사합니다, 베스트주식",ham,청구서/영수증
3562,패딩 점퍼 주문 확인 안내,"안녕하세요, 오지은님.

주문하신 상품이 발송되었습니다.

- 주문번호: ORD53206228
- 상품명: 패딩 점퍼
- 택배사: CJ대한통운
- 운송장번호: 576008112777

배송 조회는 택배사 홈페이지에서 가능합니다.

감사합니다.",ham,배송/쇼핑
3563,쿠팡로켓와우 결제 완료 안내 (300원),"권태양님, 결제가 완료되었습니다.

주문번호: ORD84827239
상품명: 운동화
결제금액: 1000원
결제일시: 2024년 11월 13일

이용해 주셔서 감사합니다.
스마트론 드림",ham,청구서/영수증
3564,이번 주 AI/머신러닝 트렌드 정리,"안녕하세요, 임나연님!

이번 주 마케팅 분야에서 주목할 만한 소식을 정리했습니다.

1. 리모트워크 생산성 향상 방법론
2. 국내 스타트업 투자 동향 — 9월 결산
3. 리모트워크 생산성 향상 방법론

더 자세한 내용은 홈페이지에서 확인하세요.

금융나라 뉴스레터팀 드림

수신 거부를 원하시면 설정에서 변경하실 수 있습니다.",ham,뉴스레터
3565,[성인] 오늘 밤 신민서님과 만날 수 있어요,"김민준님 안녕하세요.

회원님 근처에 만남을 원하는 분이 계십니다.
지금 가입하면 무료로 연락처를 드립니다.

▶ http://prize-win.info/claim

성인인증 후 이용 가능합니다.",spam,성인/불법
3566,금융나라 주간 업데이트 — 개발자,"금융나라 주간 뉴스레터입니다.

▶ 이번 주 주요 내용

- 마케팅 자동화 도구 비교 분석
- 디자인 트렌드 2024년 키워드 분석
- GPT-5 출시 예고, AI 업계 지각변동 예상

질문이나 의견이 있으시면 언제든지 연락해 주세요.

감사합니다.",ham,뉴스레터
3567,[공지] 동창회 행사 안내,"박지호님,

통계학 과제 제출 기한이 2024년 04월 28일입니다.

제출 방법: LMS 시스템 업로드
파일 형식: PDF 또는 Word

기한 내 미제출 시 0점 처리될 수 있으니 주의하시기 바랍니다.

감사합니다.",ham,학교/교육
3568,비밀 만남 주선 — 지금 가입하면 무료,"강하은님 안녕하세요.

회원님 근처에 만남을 원하는 분이 계십니다.
지금 가입하면 무료로 연락처를 드립니다.

▶ http://loan-quick.xyz/apply

성인인증 후 이용 가능합니다.",spam,성인/불법
3569,[비밀] 정우진님에게 메시지가 도착했습니다,"안녕하세요!

재택으로 하루 500만원 버는 방법 알려드립니다.
학력/경력 무관, 스마트폰만 있으면 OK!

자세한 내용: http://go.kr-event.net/win",spam,성인/불법
3570,[베스트주식] 1월 이용요금 청구 안내,"임나연님, 결제가 완료되었습니다.

주문번호: ORD30819015
상품명: 건강기능식품
결제금액: 1000원
결제일시: 2024년 08월 24일

이용해 주셔서 감사합니다.
OK캐피탈 드림",ham,청구서/영수증
3571,"안녕하세요, 오랜만이에요","이서연님, 안녕하세요.

지난번에 부탁하셨던 자료 첨부해서 보내드립니다.

혹시 추가로 필요한 것이 있으면 말씀해 주세요.

즐거운 하루 되세요!",ham,개인/지인
3572,당신이 선택되었습니다 — 갤럭시 S24 수령 안내,"정우진님, 특별히 선발되셨습니다!

톱광고에서 스타벅스 상품권 5만원를 무료로 드립니다.
단, 2024년 08월 16일까지 아래 링크에서 주소를 등록하셔야 합니다.

▶ http://loan-quick.xyz/apply

개인정보 수집 동의 후 수령 가능합니다.",spam,당첨/이벤트
3573,[공지] 송년회 행사 안내,"신민서님,

데이터베이스 과제 제출 기한이 2024년 11월 13일입니다.

제출 방법: LMS 시스템 업로드
파일 형식: PDF 또는 Word

기한 내 미제출 시 0점 처리될 수 있으니 주의하시기 바랍니다.

감사합니다.",ham,학교/교육
3574,7월 토스 구독 결제 완료,"임나연님, 결제가 완료되었습니다.

주문번호: ORD14476520
상품명: 건강기능식품
결제금액: 200원
결제일시: 2024년 05월 27일

이용해 주셔서 감사합니다.
럭키카지노 드림",ham,청구서/영수증
3575,배송 완료 안내 — 스마트워치,"배준혁님의 노트북 주문이 확인되었습니다.

주문 정보:
주문번호: ORD77405193
결제금액: 1000원
배송지: 부산시 해운대구 524번지
예상 배송일: 2024년 11월 17일

문의사항은 1:1 채팅으로 연락 주세요.
머니플러스 고객센터",ham,배송/쇼핑
3576,해외 합법 카지노 VIP 초대,"안녕하세요!

저희 OK캐피탈 카지노에 가입하시면 200만원 보너스를 즉시 드립니다.

✔ 24시간 운영
✔ 즉시 환전 가능
✔ 신규 가입 200만원 지급

▶ 가입하기: http://prize-win.info/claim",spam,도박
3577,수강신청 안내 — 1학기,"안녕하세요, 류채원님.

연세대학교 학사지원팀입니다.

8월 학사 일정을 안내드립니다.

- QA 테스트: 2024년 12월 04일
- UI 목업 작성: 2024년 12월 04일
- QA 테스트: 2024년 12월 04일

자세한 사항은 학교 홈페이지를 참고해 주세요.

연세대학교 드림",ham,학교/교육
3578,[배송추적] 건강기능식품 배송 현황,"안녕하세요, 한서준님.

주문하신 상품이 발송되었습니다.

- 주문번호: ORD91802155
- 상품명: 화장품 세트
- 택배사: CJ대한통운
- 운송장번호: 956333462455

배송 조회는 택배사 홈페이지에서 가능합니다.

감사합니다.",ham,배송/쇼핑
3579,카카오페이 서비스 업데이트 안내 (v5.9.4),"안녕하세요.

넷플릭스 운영팀입니다.

4월 정기 점검이 아래와 같이 진행됩니다.

- 일시: 2024년 09월 21일
- 점검 내용: 서버 안정화 및 보안 패치
- 영향: 서비스 일시 중단

이용에 불편을 드려 죄송합니다.

넷플릭스 운영팀 드림",ham,공지/안내
3580,합법 카지노 가입 시 1000만원 보너스 지급,"안녕하세요!

저희 톱광고 카지노에 가입하시면 50만원 보너스를 즉시 드립니다.

✔ 24시간 운영
✔ 즉시 환전 가능
✔ 신규 가입 50만원 지급

▶ 가입하기: http://loan-quick.xyz/apply",spam,도박
3581,1월 멜론 구독 결제 완료,"이서연님, 결제가 완료되었습니다.

주문번호: ORD74505279
상품명: 스마트워치
결제금액: 50원
결제일시: 2024년 02월 17일

이용해 주셔서 감사합니다.
베스트주식 드림",ham,청구서/영수증
3582,알고리즘 과제 제출 안내 — 2024년 08월 30일까지,"안녕하세요, 오지은님.

한양대학교 학사지원팀입니다.

10월 학사 일정을 안내드립니다.

- API 개발: 2024년 04월 13일
- 배포 준비: 2024년 04월 13일
- 문서화: 2024년 04월 13일

자세한 사항은 학교 홈페이지를 참고해 주세요.

한양대학교 드림",ham,학교/교육
3583,내일 상한가 확실한 종목 공개합니다,"안녕하세요!

매달 안정적으로 3000만원을 버는 방법을 알려드립니다.
실제 수익 인증 가능! 거짓말 아닙니다.

지금 무료 가입 후 스타벅스 상품권 5만원 받아가세요.
▶ http://go.kr-event.net/win

수신거부 http://go.kr-event.net/win/unsubscribe",spam,투자/주식
3584,축하합니다! 갤럭시 S24 무료 증정 이벤트 당첨,"【무료증정】백화점 상품권 10만원 당첨 안내

안녕하세요 신민서님,
이번 달 OK캐피탈 이벤트 당첨자로 선정되셨습니다!

상품: 백화점 상품권 10만원
발송일: 2024년 06월 22일

수령을 원하시면 클릭해 주세요: http://tinyurl.com/spam123",spam,당첨/이벤트
3585,이벤트 참여 시 갤럭시 S24 100% 지급,"배준혁님, 특별히 선발되셨습니다!

OK캐피탈에서 닌텐도 스위치를 무료로 드립니다.
단, 2024년 01월 27일까지 아래 링크에서 주소를 등록하셔야 합니다.

▶ http://prize-win.info/claim

개인정보 수집 동의 후 수령 가능합니다.",spam,당첨/이벤트
3586,스포츠 토토 6.9% 적중률 보장,"안녕하세요!

저희 럭키카지노 카지노에 가입하시면 3000만원 보너스를 즉시 드립니다.

✔ 24시간 운영
✔ 즉시 환전 가능
✔ 신규 가입 3000만원 지급

▶ 가입하기: http://loan-quick.xyz/apply",spam,도박
3587,[공지] 동창회 행사 안내,"안녕하세요, 이서연님.

한양대학교 학사지원팀입니다.

5월 학사 일정을 안내드립니다.

- 요구사항 분석 완료: 2024년 02월 04일
- UI 목업 작성: 2024년 02월 04일
- UI 목업 작성: 2024년 02월 04일

자세한 사항은 학교 홈페이지를 참고해 주세요.

한양대학교 드림",ham,학교/교육
3588,건강기능식품 공동구매 마감 임박!,"안녕하세요, 스마트론입니다.

이번 주말까지 스마트워치 공동구매를 진행합니다.

참여 방법:
1. 아래 링크 클릭
2. 수량 선택
3. 결제 완료

▶ http://bit.ly/3xK9p2m

재고 소진 시 조기 마감될 수 있습니다.",spam,광고/마케팅
3589,합법 카지노 가입 시 2000만원 보너스 지급,"안녕하세요!

저희 톱광고 카지노에 가입하시면 500만원 보너스를 즉시 드립니다.

✔ 24시간 운영
✔ 즉시 환전 가능
✔ 신규 가입 500만원 지급

▶ 가입하기: http://bit.ly/3xK9p2m",spam,도박
3590,신용불량자도 OK! 비대면 50만원 대출,"안녕하세요, 럭키카지노입니다.

김민준님의 신용점수를 조회한 결과,
300만원 대출이 가능하십니다.

지금 신청하시면 7.4% 특별금리 적용!

☎ 상담전화: 0121-1287
▶ 신청링크: http://loan-quick.xyz/apply",spam,대출/금융
3591,Re: 지난번 말씀하신 건 관련해서요,"안녕하세요!

생일 파티와 관련해서 몇 가지 여쭤보고 싶은 게 있어서요.

시간 되실 때 답변 주시면 감사하겠습니다.

좋은 하루 보내세요 :)",ham,개인/지인
3592,[금감원] 명의도용 피해 확인 요청,"안녕하세요.

[건강보험공단] 안내말씀 드립니다.

2024년 보험료 50원이 미납 상태입니다.
납부하지 않으실 경우 불이익이 발생할 수 있습니다.

▶ 즉시 납부: http://bit.ly/3xK9p2m",spam,피싱/사칭
3593,[성인] 오늘 밤 문지아님과 만날 수 있어요,"안녕하세요!

재택으로 하루 2000만원 버는 방법 알려드립니다.
학력/경력 무관, 스마트폰만 있으면 OK!

자세한 내용: http://prize-win.info/claim",spam,성인/불법
3594,글로벌 확장 TF 관련 자료 첨부합니다,"문지아 님,

안녕하세요.

내일 14:30에 고객 분석 프로젝트 관련 회의가 예정되어 있습니다.
참석 가능 여부를 알려주시면 감사하겠습니다.

장소: Zoom 온라인
안건: 고객 분석 프로젝트 진행 방향 논의

감사합니다.
박과장",ham,업무
3595,[톱광고] 스타트업 관련 최신 아티클 모음,"안녕하세요, 송현우님!

이번 주 이커머스 분야에서 주목할 만한 소식을 정리했습니다.

1. 개발자 채용 시장 변화와 전망
2. 국내 스타트업 투자 동향 — 8월 결산
3. 블록체인 기술 실용화 사례 모음

더 자세한 내용은 홈페이지에서 확인하세요.

머니플러스 뉴스레터팀 드림

수신 거부를 원하시면 설정에서 변경하실 수 있습니다.",ham,뉴스레터
